time,actual,arima_model
2018-06-22 05:00:00,97.0,99.4101347390719
2018-06-22 06:00:00,99.0,94.60257840417736
2018-06-22 07:00:00,103.0,95.17405717984404
2018-06-22 08:00:00,67.0,84.63141507829765
2018-06-22 09:00:00,77.0,55.77402345585375
2018-06-22 10:00:00,86.0,73.98441184622102
2018-06-22 11:00:00,88.0,101.80370295598591
2018-06-22 12:00:00,93.0,89.3054575211282
2018-06-22 13:00:00,105.0,93.31789501362655
2018-06-22 14:00:00,108.0,105.96494960547541
2018-06-22 15:00:00,102.0,104.43442763880061
2018-06-22 16:00:00,99.0,96.55332197228454
2018-06-22 17:00:00,83.0,102.22409585343478
2018-06-22 18:00:00,86.0,81.08377505331089
2018-06-22 19:00:00,82.0,83.03443373462154
2018-06-22 20:00:00,78.0,73.48878209253202
2018-06-22 21:00:00,59.0,73.98976101324965
2018-06-22 22:00:00,16.0,48.01657711627354
2018-06-22 23:00:00,14.0,20.435368757133745
2018-06-23 00:00:00,33.0,21.36314852985635
2018-06-23 01:00:00,19.0,41.02646052299613
2018-06-23 02:00:00,19.0,21.750924413967518
2018-06-23 03:00:00,22.0,28.2776595961255
2018-06-23 04:00:00,28.0,31.16207271066558
2018-06-23 05:00:00,26.0,42.07707093203141
2018-06-23 06:00:00,87.0,33.20571138582519
2018-06-23 07:00:00,84.0,101.32558747009224
2018-06-23 08:00:00,40.0,66.87817376549786
2018-06-23 09:00:00,70.0,38.57688077299717
2018-06-23 10:00:00,91.0,76.76657418828553
2018-06-23 11:00:00,119.0,97.87731133520873
2018-06-23 12:00:00,157.0,122.22910107343762
2018-06-23 13:00:00,148.0,159.99867106571833
2018-06-23 14:00:00,144.0,136.32481303192114
2018-06-23 15:00:00,131.0,135.92020577284583
2018-06-23 16:00:00,134.0,121.52982100070473
2018-06-23 17:00:00,132.0,130.47299486582997
2018-06-23 18:00:00,106.0,121.91407439562504
2018-06-23 19:00:00,118.0,95.6543583977145
2018-06-23 20:00:00,106.0,110.61770594240417
2018-06-23 21:00:00,91.0,92.09330990541982
2018-06-23 22:00:00,78.0,75.14930490994817
2018-06-23 23:00:00,42.0,75.62036571332048
2018-06-24 00:00:00,34.0,35.84172904605961
2018-06-24 01:00:00,28.0,35.85782505302018
2018-06-24 02:00:00,50.0,29.588535113789124
2018-06-24 03:00:00,49.0,59.26815364804921
2018-06-24 04:00:00,52.0,50.949398919286246
2018-06-24 05:00:00,55.0,55.63878744370354
